RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024
3168,423,Indian River County,county,FL,FL,"Sebastian-Vero Beach, FL",12,61,216797.4349,218008.6403,219171.1032,220155.0401,221588.1892,222937.9921,224039.2874,224833.1969,225650.5436,226735.6556,227634.0681,228333.7867,229121.9419,230023.1836,230721.6901,231144.565,231401.8562,231675.6639,231882.827,232326.9632,233369.7176,234751.1786,236278.6318,237464.7842,238288.4888,238623.0187,238396.7557,238364.3431,238936.7097,240506.8788,242772.4809,245473.1051,248677.5904,252158.7622,255387.2688,258440.4186,261353.2378,264831.3147,269662.5406,276350.2701,283933.6768,291012.0353,296810.0621,302242.1856,307808.9636,313564.8482,320621.3864,328784.491,337991.6045,347551.4183,356761.23,365274.5507,371112.9403,374021.9378,374305.6295,373609.5405,372824.0747,371756.64,370245.9339,368788.3898,368302.2065,368766.4334,369751.5901,370703.033,371251.2293,371618.5866,371842.038,372471.4163,373266.9988,374035.2646,374355.3343,374494.9959
1176,424,Martin County,county,FL,FL,"Port St. Lucie, FL",12,85,265358.2223,267330.3481,268870.1837,270026.4705,271465.719,273134.5883,274708.0807,275683.1099,276311.1382,277113.7759,277234.5889,277463.6564,277033.5961,277238.6283,277289.364,278001.8642,278920.167,280269.7005,281432.6984,282627.2552,283947.868,285444.9786,287236.2168,288828.1421,290010.4577,290732.4995,290650.8334,290657.4394,291136.3699,293066.0688,296373.9518,300528.4091,305229.0303,309740.1085,314070.2346,318281.4959,322849.9607,328494.9494,336028.5726,345266.3094,353844.753,360062.3802,363778.4255,367462.4383,372345.2151,378690.1928,387147.2526,397456.2572,410191.6039,424268.4698,437984.9337,449212.6134,455714.3589,457810.9373,456665.3547,455534.777,455195.6281,455726.765,455551.5004,455176.3335,455382.2522,456307.4503,458161.1782,460366.8454,462771.9204,464911.9295,466483.6431,467755.879,468617.6724,468976.634,468526.0344,468168.201
2569,425,Sullivan County,county,TN,TN,"Kingsport-Bristol, TN-VA",47,163,135206.6537,135706.8168,136027.3236,136125.0941,136392.664,136582.8861,136838.8099,136813.7084,137010.4423,137532.1195,139303.4409,,145300.8444,147588.9462,148931.8029,149899.8218,150572.3377,151021.3979,151194.9212,151655.313,152614.4017,153795.1116,154938.6963,155664.6034,156420.115,157288.7585,158148.3082,158277.5288,157811.9575,157332.8059,157790.6465,158868.9655,160389.8076,161752.5685,163168.5964,164511.9751,166008.9836,167645.895,169656.3219,172970.4246,176793.46,180346.6465,182619.2274,184621.828,186836.0092,189298.1258,191783.5145,194578.9107,197114.6016,200111.2685,202667.866,205629.8286,207713.3605,208809.5542,208978.459,208783.3908,208829.916,208746.3398,208584.8545,208953.0579,210291.4378,212681.5839,215222.4433,217896.6665,220555.3364,223744.0776,226504.1832,228555.3463,229816.6348,230841.5085,231321.7419,231931.245
2037,426,Stearns County,county,MN,MN,"St. Cloud, MN",27,145,191062.5174,191831.0564,192530.3131,193067.1072,194265.5888,195541.2608,197047.4093,197657.2503,198361.0774,198954.9576,199828.9571,200631.0695,201460.688,202498.3424,203383.9159,204132.0515,204683.3822,205163.6358,205636.4915,206179.9648,207015.1903,207696.6342,208724.9401,210158.9557,212181.596,214052.9275,215196.1972,216176.5781,217394.2802,218963.8501,220855.507,222689.8964,224784.7396,226720.8239,228415.8965,230222.1709,232288.7937,235302.9924,239413.21,244383.028,249286.2968,252719.0617,254425.8186,255245.1358,256264.17,257829.6143,260417.8969,263770.8847,267883.3257,272372.4089,276365.4007,279552.1833,280538.732,279912.0758,278397.2789,277348.643,276775.6946,276517.5571,276954.0313,277940.9595,279356.0187,280467.1708,281481.3414,282449.683,283191.8026,284149.6317,285295.2913,286277.064,287010.0707,287156.8182,287496.5097,288224.2704
2695,427,Fairfield County,county,OH,OH,"Columbus, OH",39,45,191054.1004,192827.3527,194434.9088,195580.5152,196769.1822,197965.5737,199311.4323,200213.6254,201124.2033,201795.0375,202679.7983,203511.5835,204555.125,205684.7729,207000.855,208258.4336,209338.7169,209965.965,210429.0099,211050.9726,212074.7279,213393.8966,214882.1225,216580.242,218426.9998,220144.253,221352.8781,222280.1819,223457.7114,225391.3685,228337.8224,231973.4359,236023.0318,239966.5097,243619.5011,247317.9286,251207.2111,255264.5011,259347.9646,263550.1712,266992.4259,268820.4034,268822.1326,268529.1576,269132.402,270636.5504,274127.5443,279156.2299,285554.4888,291878.5363,297301.4053,301636.8234,303872.6046,304471.4086,304039.1158,303620.0743,303425.0897,303111.7241,302381.8205,302111.0891,302523.803,304017.0551,305924.5544,308153.3487,310439.06,312698.6405,314552.6599,315605.0523,315956.9304,316086.6694,316478.3181,317595.2077
3137,428,Schenectady County,county,NY,NY,"Albany-Schenectady-Troy, NY",36,93,169733.554,169975.1961,170602.6508,171436.5302,172616.6916,173665.8558,174486.9434,174726.8096,174985.0833,175140.3075,175705.9353,176648.6201,177908.7403,178820.5577,179114.9339,179436.6438,179843.3528,180374.8168,180780.0543,181346.6062,182294.4332,183298.6159,184408.6045,185365.5809,186178.4595,186815.1199,187260.034,187939.0739,188844.6277,190133.0974,191940.9869,194087.7428,196487.0839,198700.7153,200785.9856,203231.1091,206123.0239,208902.7752,211682.4074,214438.4962,216992.1148,218669.9965,219356.6029,219910.1003,220903.0703,221876.6668,223511.5902,225437.3063,228188.144,231121.65,233733.1614,236326.2944,238507.2813,240165.6511,240790.7521,241012.7836,241297.5669,241725.8878,241761.1424,242228.8938,242895.4544,244122.1078,245623.4288,247687.3341,249796.7009,251295.463,252286.7044,253116.5378,254030.8384,255120.939,256083.8082,257360.7683
101,429,Bibb County,county,GA,GA,"Macon-Bibb County, GA",13,21,86042.33771,86251.73496,86620.47443,86968.34087,87691.4642,88790.87118,89923.83167,90597.2832,91222.91787,91736.20361,92664.39159,93795.4718,95266.38114,96451.30909,97257.45909,97962.98311,98571.2042,99291.16448,99894.76872,100520.3431,100752.808,101074.9921,101315.3555,101891.0816,102181.2514,102486.3229,102351.0609,102166.2167,102095.0843,102798.2369,104159.5333,105976.5554,108036.7573,110220.2834,112157.7777,113770.3137,114955.3436,116388.9612,118478.2664,121231.9525,123076.1786,123854.5948,123659.3601,124015.8074,124715.1433,125792.9291,127801.3358,130650.6143,133951.1271,136908.9774,139599.4022,142644.2542,145554.2878,147426.9325,148405.1897,149034.461,149567.7944,149320.6986,148122.005,147136.96,147486.727,149006.6197,150704.3265,151994.8362,152851.4685,153664.1316,153948.2209,154218.5091,154292.9874,154281.6395,153886.915,153643.4859
1156,430,Madera County,county,CA,CA,"Madera, CA",6,39,252094.4101,253524.1217,255095.8377,256293.5482,257732.2064,258726.7965,259634.7012,260430.6908,261508.0067,262723.3825,264028.3351,265483.9289,267259.8826,268656.0671,269527.0515,270004.9431,270405.3988,271184.8942,272083.8423,273622.8964,275601.854,277729.1384,279537.4394,280760.2937,281761.0476,282724.732,282885.8725,282909.5947,283560.5042,285926.0515,290001.3825,295145.7383,301191.2309,306914.4459,311670.3668,315941.3529,320501.7974,326153.4474,332351.0098,338939.8565,344785.3159,349539.3306,353307.9467,357364.0983,362012.9555,366512.4507,371082.0088,376043.4972,382082.232,388213.2708,393383.3368,397225.3987,399227.1882,399110.4096,397383.4436,395253.8133,393025.116,390981.3686,388447.8371,386344.4379,384756.1136,384343.2237,384926.5776,386291.8345,388142.7302,390416.5117,392483.6184,394075.6798,395217.2448,396164.9064,397247.1715,398502.4592
454,431,Comal County,county,TX,TX,"San Antonio-New Braunfels, TX",48,91,288862.3785,290076.4928,291021.8269,291529.3861,292399.9825,293267.5805,293799.364,293809.6538,293885.2421,294507.3662,295758.556,297705.0414,299925.6601,301592.1427,302571.1866,303103.9237,303841.9605,304822.9257,306085.111,307698.7948,309810.3192,311837.2808,313898.0241,315838.0369,317944.0004,319528.873,320114.9769,320472.2645,321763.2786,324511.0736,328262.9632,332695.5346,337305.2759,341959.3343,346552.5246,351893.1105,357865.4799,364416.5414,372429.7816,381174.0605,390116.1452,396896.7197,401990.9911,406828.937,412700.7903,419387.146,426655.7561,433615.4097,441411.147,449653.5475,458050.927,464848.6611,467685.1319,466768.8148,464281.9309,462893.0157,461863.131,459993.4814,457023.281,454348.7317,451622.0103,449775.5208,449134.9046,450056.7669,450717.9001,450425.5176,448964.458,446845.4569,444686.0466,442650.7576,440953.7891,439742.0576
1351,432,Rankin County,county,MS,MS,"Jackson, MS",28,121,173968.3327,174138.1935,174110.5521,173960.3687,174200.8148,174501.7282,174925.8052,175380.4478,176102.8718,176909.4202,177576.0162,178193.8916,178729.2945,179262.2863,179626.9525,179880.3242,180054.7349,180387.3791,180706.5229,181216.8666,181858.897,182727.4141,183466.1998,184098.9117,184868.903,185538.6957,185957.879,186139.0928,186894.4888,188116.3653,189660.4314,191247.4445,193202.8649,195210.2885,197128.9634,198826.7752,200732.9639,202821.3252,205207.7801,207627.5558,209852.1396,211745.0423,213289.3679,215050.0967,217260.987,219566.8042,222187.3706,224863.5463,227660.7652,230413.0064,232748.102,235086.9434,236723.9393,237767.5193,238136.181,238444.9078,238917.2764,239492.3484,239786.2723,240016.0201,241253.7595,243315.1742,246377.0384,249600.4565,251694.6593,252466.559,251772.9891,251250.7768,250700.6957,250310.1747,250295.2079,250489.1547
2289,434,Franklin County,county,PA,PA,"Chambersburg-Waynesboro, PA",42,55,174975.0357,176183.7478,177344.1578,177771.6075,177843.3205,177814.8792,178027.6456,178221.2068,178940.86,179595.9472,180580.2483,182024.5997,183839.7334,185378.643,186274.587,186465.4423,186910.3973,187299.5232,187986.6182,188583.1346,189514.3359,190456.245,191527.7786,192807.7361,194379.2037,196129.2841,197326.8975,197686.6539,197552.6245,198086.6959,200203.0584,203187.2199,206237.0599,208643.9241,210251.886,211864.7528,213711.1807,216349.0844,219578.107,222827.6538,225868.0671,227805.6761,229395.8717,230685.5487,232172.398,233142.0967,234134.1746,235376.2681,237558.7381,240205.4141,242723.9016,245211.1686,246759.7674,247440.7672,247200.3061,247136.0148,247405.4946,247837.1649,248101.5649,248569.5128,249434.9218,250609.4767,252003.9203,253940.7199,255825.6129,256972.3137,257450.0899,257716.4055,258332.9504,258609.2848,259065.3628,259449.2513
2913,435,Cumberland County,county,NJ,NJ,"Vineland-Bridgeton, NJ",34,11,143178.8989,142006.416,140953.1053,139982.3817,140363.2324,141319.3678,142232.0223,142535.9868,142481.2337,142446.0329,143317.7197,144923.16,146741.4159,148073.1456,148290.4579,148440.6805,148005.4993,147673.0522,147220.8667,147420.1532,148353.5618,149776.6275,151625.3545,153362.7264,155124.6789,157155.1359,158769.9631,159728.7928,159369.2901,159030.8769,159593.2071,161079.3453,163440.6789,166120.5184,169349.7013,172859.8027,176200.7059,179300.1629,182192.0738,185482.3982,188843.5261,191519.8919,193207.9857,194248.8816,195826.8941,197195.4148,199436.8526,202064.4154,205408.3711,208473.1481,211209.5412,213603.1409,214463.6307,213936.5349,213189.4735,213650.676,214661.0829,215514.0366,217132.4716,219230.7155,221787.6091,223646.8242,225612.056,227744.4763,229776.5055,231660.2564,232913.8514,234251.8854,235233.4814,235875.2064,235474.2877,235671.3229
251,436,Mesa County,county,CO,CO,"Grand Junction, CO",8,77,234211.0654,235901.0646,237565.1405,239222.4578,241164.0278,243192.7033,245176.7851,246781.4322,248124.7565,249369.4283,250343.9172,251728.023,253310.9163,255510.9151,257640.2845,259732.7391,261398.2015,262698.1857,263673.8184,264681.3569,266178.0478,268063.6985,270096.8736,271985.2319,273849.8703,275715.879,277134.8804,278305.4937,279550.6,281492.7697,284589.8366,288103.8333,291738.7111,294778.9884,297827.7381,301613.6292,306332.6939,311853.1077,318226.5362,325066.8923,331785.3834,337318.3887,341260.5479,344526.8162,347605.4439,350975.5431,354863.165,359332.806,364987.2549,370807.4839,375874.6928,379332.1313,380532.2879,380142.4921,378728.7688,377699.7348,376661.9753,375487.0468,374488.2904,373961.9855,374643.6526,376240.2626,378509.7339,380860.7455,382556.7606,384057.7368,385095.529,385796.1907,386457.0484,386604.1705,387032.6684,387982.8782
2213,437,Columbia County,county,GA,GA,"Augusta-Richmond County, GA-SC",13,73,198107.5742,199126.2139,199933.5653,200293.3966,200957.2244,201724.9598,202817.1947,203691.9513,204570.0115,205411.9031,206084.7287,206726.5115,207352.5741,208064.1567,208580.0327,208979.2498,209265.1079,209734.3918,210222.5686,211055.1783,212193.8921,213579.0559,215009.3596,216300.4911,217480.5591,218364.8837,218900.2679,219438.0527,220362.1119,222062.2577,224475.3193,227259.0849,230283.83,233135.8675,235974.7917,238678.9694,241396.7427,244229.1054,247537.2321,251157.5746,254739.7565,257732.2014,260273.657,262847.9757,265806.2078,269085.9461,272803.1643,276937.2555,281290.3311,286280.5338,290892.1315,295087.8793,297198.5498,298039.6306,297842.7058,297914.9828,298088.5229,298355.7467,298277.7963,298311.3218,298933.6716,300191.0602,301734.1396,303184.0532,304249.9929,305024.9006,305348.9436,305235.6148,304925.3381,304676.4383,304806.378,305155.303
1544,438,Berrien County,county,MI,MI,"Niles, MI",26,21,153391.1795,154227.2542,154971.2381,155325.3059,155909.6846,156386.9988,157003.9137,156869.1075,157146.5405,157605.729,158876.1941,160271.8488,161773.494,162925.9233,163463.3259,163591.9008,163224.3447,162977.2419,163008.8982,163758.7062,164820.6057,165762.8226,166767.4798,168067.4129,169697.9925,170881.4283,171239.8425,171043.8225,171385.7596,172690.371,175496.2958,178910.2368,182409.7361,185161.6659,187364.2345,189610.7614,191820.3778,194431.8485,197599.5548,201487.0547,204041.2604,205114.0433,205113.0515,205834.1376,207054.9118,208601.1328,211266.7847,215059.4622,219350.6707,223671.415,226987.3742,229811.4979,230626.5267,230475.4539,229403.4495,228986.0918,228773.1306,228870.5721,228856.7102,229052.8035,229302.8059,230010.3609,231254.9698,232807.5666,234102.451,235309.6153,236458.3448,237304.6041,237833.5268,238085.7282,238687.2705,239909.8542
2556,439,Stafford County,county,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,179,339156.328,340118.6443,341234.025,341858.4329,342582.4033,343088.9927,343887.1013,344497.8161,345175.4113,345617.4924,346229.2947,347475.8693,348846.997,350074.8708,350880.5624,351688.6359,352486.8087,352970.1837,353447.2802,354157.9984,355570.0047,357671.2381,360185.8579,362713.4849,365091.3255,367350.6895,368728.7241,369501.5906,370421.8748,372639.9412,376681.1957,381941.5873,388032.1207,394158.1209,399971.108,406072.7308,412789.8699,420015.3327,427370.9675,434068.6919,439050.9409,441914.7299,442876.0194,443669.2789,445404.4099,448479.539,453611.6261,460275.0813,468237.0189,476087.5457,482375.753,486065.5289,486461.8264,484428.7485,481624.3722,479774.4706,479024.35,478748.8909,478647.2975,479379.8134,480364.2023,481473.9574,482763.4557,484839.9835,487414.5713,489869.3404,491807.4818,493027.0899,493758.1047,494847.7824,495820.8808,497577.4663
1220,440,Monroe County,county,MI,MI,"Monroe, MI",26,115,164100.0451,164822.1017,165634.7535,165743.6052,166680.3126,168041.099,169821.876,170554.1172,170807.7668,171013.201,171692.2435,172787.4294,174204.3163,175852.2883,176985.0065,177247.8644,176300.2361,175438.353,174906.2424,175360.8862,176224.5444,176894.8527,177438.905,178039.6422,178843.0961,179807.4666,180320.6494,180784.9442,181337.1731,182422.8643,184447.7032,187080.0562,190241.522,192908.8892,195214.7915,197348.9955,199426.5811,201201.4004,203020.8422,205113.4119,206577.4528,206703.6101,205624.4876,204907.6927,205190.4602,205998.2603,208014.8761,210923.2851,214625.5761,218282.3128,221103.5603,223502.7242,223948.221,223222.3997,221426.0049,220468.6006,219813.2013,219709.2701,219828.5302,219958.8657,220329.4975,220915.0217,222626.7522,224624.5769,226521.1821,228116.5785,229387.5682,230295.441,230916.8271,231333.8365,231819.5166,232799.7351
3059,441,Washington County,county,MD,MD,"Hagerstown-Martinsburg, MD-WV",24,43,202139.7703,202114.713,202272.0862,202827.7633,204055.1505,205369.5049,206208.78,206384.6798,206799.4738,207621.7404,208696.6169,209877.0337,210932.238,211871.0579,212619.1823,213813.379,215191.2504,216306.9085,216722.1359,216920.1157,217915.285,219119.2206,220015.5566,220595.417,221285.6373,222437.7576,223071.1027,223578.6625,224248.972,226017.4059,229097.1695,232761.3371,236452.2313,239815.7126,242897.4507,246150.9221,249552.3709,252829.5344,256136.5093,259409.7152,262237.2524,263847.0433,264261.2213,264982.4872,266559.325,268898.5822,272055.5232,275372.6135,278783.8608,282159.489,285294.1453,288154.5619,289255.4834,288546.9616,286701.4997,285128.2602,284387.2483,284094.9386,285016.822,286367.9407,288158.6254,289498.0104,291230.8352,293053.7084,294791.593,296500.5879,297827.6534,298583.0082,298818.5574,298842.5279,298844.1938,299493.9471
2527,442,Santa Fe County,county,NM,NM,"Santa Fe, NM",35,49,332554.5302,330068.6971,327246.7324,326328.9874,327401.3264,329543.9254,332366.6615,334979.7037,338426.4521,342563.8855,347518.2436,351532.9252,355458.0307,358972.9985,362722.1679,365991.5657,369000.7357,371713.8219,373553.1805,375073.4439,376974.409,379526.4452,382404.5936,384808.8242,387472.6011,389834.9245,391776.5442,393331.9912,395455.5471,398868.0982,403507.7299,409212.9886,415455.2113,422108.2449,428248.2903,435261.6442,442220.7545,449866.6199,456849.2998,462416.0889,466525.3613,469498.6132,472496.0929,476070.8475,480202.7256,484405.1191,489069.432,495354.9567,504629.7382,514444.6314,523677.7263,530528.1648,533907.8734,532617.2365,528114.5698,524062.3867,520787.066,519090.7058,517570.1093,517544.3196,518240.4001,520977.9127,524742.6882,529441.8638,532856.7685,535309.8555,536115.8226,536865.5508,537418.3164,537758.1356,537382.1468,536986.6877
2799,443,Merrimack County,county,NH,NH,"Concord, NH",33,13,243726.1456,245620.8398,247621.5884,249258.5407,250920.0836,252071.1924,252574.9071,252676.7017,252744.4096,252958.8731,253225.4977,253937.2892,254989.2214,256207.7945,257339.7822,258667.6948,260312.1676,261677.0551,262731.1117,263623.0967,264899.8175,266329.3904,268057.2228,269910.1597,272090.3311,274063.3414,275638.6654,276781.7215,278079.5767,280534.9325,284784.8974,290203.3477,296061.095,301626.413,306994.5267,312803.0902,318959.7511,325640.6729,332432.0149,339213.6196,344536.1414,346977.1432,346713.7478,345704.0062,345756.0724,347183.4165,351658.8656,358667.9744,367793.9159,377213.24,385360.9416,391833.3342,395172.0808,396164.4047,395706.7439,395126.3682,394966.1823,394795.6311,394400.8268,394748.1816,395885.1913,398450.2779,401498.5322,405063.4906,408701.3664,412937.9844,417457.2224,421340.3604,423940.6953,425330.4107,426241.1523,427960.642
2824,444,Penobscot County,county,ME,ME,"Bangor, ME",23,19,143405.513,144427.8466,144947.1576,145373.4796,145991.7634,147053.0151,148057.2168,148838.1322,149553.8935,150215.737,150522.8706,150343.3766,150071.9341,149788.5585,149638.1732,149807.1474,150407.8962,151274.4653,151910.2286,152427.6424,153164.4613,153923.39,154806.815,155502.5527,156567.5865,157722.1232,158723.0157,159594.2723,160721.846,162690.9978,165650.1676,169173.7874,173025.49,176281.0921,179150.7266,181700.2005,184407.1923,187404.1065,190987.8395,195119.4378,198954.5258,201330.2277,202448.4441,202889.2066,203931.8352,205359.3672,208132.2235,212142.7677,216965.5693,221560.1314,225220.4518,228188.9863,229880.7018,229912.3757,228968.4514,228048.6066,227822.9379,228145.6871,228975.1745,230227.4544,232041.8143,234173.2619,236523.266,239022.3135,241062.604,242807.726,243895.2027,244612.6832,244974.0244,245034.1116,245266.9665,246177.1902
938,445,Citrus County,county,FL,FL,"Homosassa Springs, FL",12,17,149235.1821,150876.8738,152115.9124,153012.0449,154145.5616,155324.6704,156493.6277,157405.756,158188.606,158945.1767,159551.2868,160002.4,160234.7052,160392.3669,160505.7176,160660.8057,160815.8675,161213.4162,161842.5567,162927.6609,164318.0787,165814.3358,167091.8361,168280.0478,169249.3821,170144.6698,170548.2893,170925.0455,171677.0026,173389.8975,175976.7793,179156.014,182742.1781,186386.7066,189805.9936,192928.8476,196228.282,200273.8489,205166.7328,211115.0326,216822.0521,221891.7814,225705.8663,229304.2506,232940.7906,236434.2229,240883.0917,246216.3129,252596.001,259261.6908,265751.3648,272026.1619,276360.7133,278672.9778,278902.562,278711.046,278369.0306,277710.7239,276039.531,274445.1254,273597.2279,274010.0475,274720.1971,276001.552,276975.7247,277746.7253,277583.2486,277410.9926,277306.3792,277347.0115,277419.7764,277640.2528
580,446,Kings County,county,CA,CA,"Hanford-Corcoran, CA",6,31,216192.9361,217324.6692,218394.3984,219767.4868,220955.25,221834.5688,222096.1798,222298.1182,222930.1443,223931.3512,224920.2126,226116.4869,227333.3774,228900.1092,230422.1671,231954.3325,232643.854,232843.6457,232855.8854,233298.3338,234266.8741,235239.6923,236395.0054,237489.3116,238986.6951,240562.641,241533.8451,242290.9012,243403.8827,245279.3025,247973.7658,251432.2325,255618.107,259684.8677,263625.8106,267330.0013,271251.8524,275114.2636,279406.7627,283980.2259,288503.8491,292132.877,294864.4102,297222.7236,299944.6659,302842.8249,306589.8861,310839.042,315864.6459,320775.1223,325284.5097,328979.1776,330938.796,331066.7168,329725.6044,328213.7235,326621.9793,324950.0123,323276.0471,322221.6753,322225.5878,322924.2174,324189.5684,325895.1843,328038.3231,330666.8459,332726.6762,334078.6148,334782.9044,335578.9985,336935.6092,338684.3834
1819,447,Johnson County,county,IA,IA,"Iowa City, IA",19,103,217882.8754,218786.0231,219648.7053,220271.5179,221073.3147,221497.396,221866.455,221889.0219,222102.7762,222348.8806,222911.8935,223960.8916,225244.0856,226493.0959,227321.902,227913.0412,228289.5777,228701.188,229169.4079,229827.1801,230525.432,231282.3193,231790.8286,232095.5603,232263.1471,232508.7942,232773.5118,233059.9829,233373.2486,233851.4638,234902.5144,236099.5929,237147.4445,237685.5786,238112.3722,238822.8649,239844.6437,241556.4324,243770.9235,246044.0139,248022.8497,249151.1182,250154.0889,251282.8155,253313.52,255567.7804,258036.8996,260303.2966,263184.9916,266058.604,269152.6709,271492.2459,272672.0704,272870.4679,272801.0854,273685.0768,274743.956,275721.6663,275866.6298,275721.6314,275779.1732,276949.6333,279188.7711,281697.2515,283511.6856,284496.0589,285092.5768,285319.0549,285557.5752,285517.2656,285312.9254,285526.1552
2173,448,Canadian County,county,OK,OK,"Oklahoma City, OK",40,17,171166.7057,171457.8861,172046.2282,172551.151,173440.28,174156.7939,174908.5901,175231.6901,175622.0985,176060.5197,176540.6234,176910.6006,177242.4894,177483.619,177874.0602,178387.6118,178919.2625,179516.3966,180004.4463,180590.2319,181164.0051,181860.2714,182619.4341,183425.4769,184167.4404,184760.1853,185120.0776,185609.6418,186482.9241,187776.1548,189463.2987,191276.2068,193470.349,195660.6567,197755.9276,199585.743,201304.1759,203129.8,205331.8657,207784.9241,210060.8519,211888.0628,213319.2376,214872.753,216640.3301,218788.4794,221603.7491,224853.2463,228331.9402,232013.3486,235558.8195,239197.7571,241906.8772,243852.0944,244862.5978,245538.2883,246122.5901,246502.4094,246818.5265,247380.5887,248289.3424,249657.9237,251285.1243,252905.909,254133.46,254884.9778,255298.6364,255698.2445,255841.5227,255837.0276,255841.1988,256078.0714
2054,449,Tolland County,county,CT,CT,"Hartford-East Hartford-Middletown, CT",9,13,228706.3691,228644.7615,228686.156,228294.4394,228248.2632,228260.0108,228609.7567,228912.6718,228967.0536,228788.4403,228779.7329,228978.6995,229509.6006,229829.3681,230214.047,230408.8656,230859.6447,231112.1558,231396.4631,231693.4587,232224.7148,232706.4165,233198.8344,233887.8058,234952.3633,236152.6149,236675.9642,236884.618,237338.7093,239082.3312,242066.1306,245850.154,250133.8686,254537.5258,258677.5256,262527.7196,266343.624,270112.4498,274234.2565,278112.8499,281026.6323,282127.3541,281700.8533,281108.6052,281092.224,282036.398,284674.7862,288785.2945,293791.7797,298651.3081,303263.2269,307590.9274,310464.714,311163.4011,310157.1074,309286.1874,309593.2964,310504.2285,311233.2768,312321.3679,314236.5871,317385.3758,320918.3792,324586.3085,328671.3857,333011.2349,336970.6032,339717.6929,341555.0025,343322.624,345004.1079,347244.1824
711,450,Scott County,county,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",27,139,305078.9024,307840.8284,310523.0061,312536.6447,314146.7423,315166.4865,315751.9953,315802.9973,315944.3508,316436.0889,317458.1898,319100.0766,321172.4177,323151.6476,324715.8518,325705.6468,326097.8951,326023.4053,325728.905,325727.55,326359.4749,327533.8705,329632.7479,332409.3101,335725.6273,339025.621,341324.4386,342827.3252,343228.4499,344047.1254,345714.2903,348637.295,352247.727,356247.2041,360349.8109,364854.4218,369628.2256,374516.4038,379761.1685,384754.0491,389616.3101,393098.0331,395522.7479,397492.6904,399968.9502,402931.7207,406942.1317,411872.0998,418224.1275,424406.9503,429662.2465,432969.2961,433560.4906,431698.3719,428254.24,425679.9024,423815.0239,422200.9897,419829.7726,418041.95,417203.1324,417489.9469,418389.2573,419953.8905,421677.3936,423181.3975,423872.2762,423684.0408,422793.2626,421688.1942,420942.6873,420975.5654
2524,451,Sandoval County,county,NM,NM,"Albuquerque, NM",35,43,200424.3736,201238.3322,202192.6192,202830.3249,203943.7493,204835.5956,205958.3584,206418.4143,207111.6337,207781.9046,208648.2128,209335.5335,210377.5163,211747.5012,213551.854,215000.4251,215940.3387,216503.92,216966.5577,217759.2192,218990.3767,220775.878,222603.0921,224277.1447,226152.5626,228216.3259,230138.0147,231939.4701,234021.5011,236655.0843,239895.3977,243613.2442,247358.1323,250924.3424,254546.9073,258643.3742,263309.2411,268074.9799,272683.3649,277051.9459,280779.5272,283865.4404,286012.2028,288147.8842,290956.3769,294383.76,299130.6249,305173.3674,312501.2547,319627.7955,325374.2827,330255.8679,333345.6716,334478.5501,333476.867,332313.4248,331264.0585,330328.5423,328830.7628,327988.5624,328510.1882,330292.5395,332852.3097,335362.4989,337977.8744,340237.3716,342111.8009,343558.8299,344914.6217,345959.4915,347038.5115,348004.9935
1289,452,Orange County,county,NC,NC,"Durham-Chapel Hill, NC",37,135,287146.7897,288732.6353,290764.6999,292714.6172,294696.0273,296354.8332,297959.5939,299220.5975,300254.6393,300971.2662,301269.509,301574.7548,302444.0334,303762.9219,305131.2924,305998.2367,306678.4022,307294.0893,307722.7012,308356.2015,309154.039,310004.6747,310526.5985,311142.7664,312519.9781,314287.7762,315599.0558,316281.8186,317434.1595,320046.6529,324214.0501,329216.7342,334152.4954,338469.861,341905.0474,345651.6006,349974.288,355471.6382,361942.4422,368805.4864,374890.5893,378804.4618,380821.2916,382876.3125,386466.4647,391502.6491,398490.247,407065.6231,417102.2321,427463.3987,437138.4671,445674.7928,450546.1552,451770.336,449967.1616,448201.8384,446310.3144,444792.1417,442913.2636,441473.6773,441364.6264,443237.8034,446809.7474,451300.9197,455996.82,460937.2127,465266.1768,468502.3643,470743.3631,471976.127,472473.9796,473439.2431
